Sr.No,District,Taluka,College Name,University,College Type,Course Name,Course Type,Is Professional,Course (Aided / Unaided),Course Duration (In months),Course Category
26094,Ratnagiri,Chiplun,"MATA RAMAI AMBEDKAR JUNIOR COLLAGE, KALAMBASTE - CHIPLUN",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
26095,Ratnagiri,Chiplun,"MATA RAMAI AMBEDKAR JUNIOR COLLAGE, KALAMBASTE - CHIPLUN",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Arts
26096,Ratnagiri,Chiplun,"MATA RAMAI AMBEDKAR JUNIOR COLLAGE, KALAMBASTE - CHIPLUN",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
26097,Ratnagiri,Chiplun,"R.C.KALE MADHYAMIK VIDYALAY  & R.C.KALE ARTS,SCIENCE &COMMERCE JUNIOR COLLEGE PEDHE PARSHURAM PEDHE",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
26098,Ratnagiri,Chiplun,"R.C.KALE MADHYAMIK VIDYALAY  & R.C.KALE ARTS,SCIENCE &COMMERCE JUNIOR COLLEGE PEDHE PARSHURAM PEDHE",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Arts
26099,Ratnagiri,Chiplun,"R.C.KALE MADHYAMIK VIDYALAY  & R.C.KALE ARTS,SCIENCE &COMMERCE JUNIOR COLLEGE PEDHE PARSHURAM PEDHE",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
26100,Ratnagiri,Chiplun,"R.C.KALE MADHYAMIK VIDYALAY  & R.C.KALE ARTS,SCIENCE &COMMERCE JUNIOR COLLEGE PEDHE PARSHURAM PEDHE",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Arts,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Arts
26101,Ratnagiri,Chiplun,"R.C.KALE MADHYAMIK VIDYALAY  & R.C.KALE ARTS,SCIENCE &COMMERCE JUNIOR COLLEGE PEDHE PARSHURAM PEDHE",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Commerce
26102,Ratnagiri,Chiplun,"R.C.KALE MADHYAMIK VIDYALAY  & R.C.KALE ARTS,SCIENCE &COMMERCE JUNIOR COLLEGE PEDHE PARSHURAM PEDHE",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Commerce
26103,Gondiya,Gondiya,B.H.J ARTS & COM JR COLLEGE(DAY),MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
26104,Gondiya,Gondiya,B.H.J ARTS & COM JR COLLEGE(DAY),MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Composite,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
26105,Gondiya,Gondiya,B.H.J ARTS & COM JR COLLEGE(DAY),MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Composite,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
26106,Gondiya,Gondiya,B.H.J ARTS & COM JR COLLEGE(DAY),MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
26107,Gondiya,Gondiya,B.H.J ARTS & COM JR COLLEGE(DAY),MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Vocational,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
26108,Gondiya,Gondiya,B.H.J ARTS & COM JR COLLEGE(DAY),MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Vocational,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
26109,Gondiya,Gondiya,B.H.J ARTS & COM.JR COLLEGE(NIGHT),MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Composite,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
26110,Gondiya,Gondiya,B.H.J ARTS & COM.JR COLLEGE(NIGHT),MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Composite,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
26111,Gondiya,Gondiya,D.B.SCIENCE COLLEGE KUDWA ROAD GONDIA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Vocational,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
26112,Gondiya,Gondiya,D.B.SCIENCE COLLEGE KUDWA ROAD GONDIA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Vocational,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
26113,Gondiya,Gondiya,D.B.SCIENCE COLLEGE KUDWA ROAD GONDIA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
26114,Gondiya,Gondiya,D.B.SCIENCE COLLEGE KUDWA ROAD GONDIA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
26115,Gondiya,Gondiya,LATE SHANKARLAL AGRAWAL JR. SCI. COLLEGE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
26116,Gondiya,Gondiya,LATE SHANKARLAL AGRAWAL JR. SCI. COLLEGE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
26117,Gondiya,Gondiya,NATWARLAL MANIKLAL DALAL COLLEGE OF ARTS AND COMMERCE GONDIA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
26118,Gondiya,Gondiya,NATWARLAL MANIKLAL DALAL COLLEGE OF ARTS AND COMMERCE GONDIA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,Aided,12,Commerce
26119,Gondiya,Gondiya,NATWARLAL MANIKLAL DALAL COLLEGE OF ARTS AND COMMERCE GONDIA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Composite,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
26120,Gondiya,Gondiya,NATWARLAL MANIKLAL DALAL COLLEGE OF ARTS AND COMMERCE GONDIA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
26121,Gondiya,Gondiya,NATWARLAL MANIKLAL DALAL COLLEGE OF ARTS AND COMMERCE GONDIA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Composite,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
26122,Gondiya,Gondiya,NATWARLAL MANIKLAL DALAL COLLEGE OF ARTS AND COMMERCE GONDIA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Commerce
26123,Gondiya,Gondiya,S.M. PATEL JR. COLLEGE RAIL TOLI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
26124,Gondiya,Gondiya,S.M. PATEL JR. COLLEGE RAIL TOLI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
26125,Osmanabad,Bhoom,SHANKARARO PATIL JR COLLEGE BHOOM,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
26126,Osmanabad,Bhoom,SHANKARARO PATIL JR COLLEGE BHOOM,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
26127,Osmanabad,Bhoom,SHANKARARO PATIL JR COLLEGE BHOOM,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,Aided,12,Commerce
26128,Osmanabad,Bhoom,SHANKARARO PATIL JR COLLEGE BHOOM,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
26129,Osmanabad,Bhoom,SHANKARARO PATIL JR COLLEGE BHOOM,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
26130,Osmanabad,Bhoom,SHANKARARO PATIL JR COLLEGE BHOOM,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Commerce
26131,Parbhani,Jintur,BASAWESHWAR ART & SCIENCE COLLEGE BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Arts
26132,Parbhani,Jintur,BASAWESHWAR ART & SCIENCE COLLEGE BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
26133,Parbhani,Jintur,BASAWESHWAR ART & SCIENCE COLLEGE BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Arts,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Arts
26134,Parbhani,Jintur,BASAWESHWAR ART & SCIENCE COLLEGE BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
26135,Parbhani,Jintur,DNYANOPASAK HIGHER SECONDARY VIDYALAY BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
26136,Parbhani,Jintur,DNYANOPASAK HIGHER SECONDARY VIDYALAY BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Arts,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Arts
26137,Parbhani,Jintur,DNYANOPASAK HIGHER SECONDARY VIDYALAY BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
26138,Parbhani,Jintur,DNYANOPASAK HIGHER SECONDARY VIDYALAY BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Arts
26139,Parbhani,Jintur,MOHAMAD IQBAL URDU HIGHER SECONDARY VIDYALAYA BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Arts,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Arts
26140,Parbhani,Jintur,MOHAMAD IQBAL URDU HIGHER SECONDARY VIDYALAYA BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Arts
26141,Parbhani,Jintur,SAIKRUPA HIGHER SECONDARY BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Arts,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Arts
26142,Parbhani,Jintur,SAIKRUPA HIGHER SECONDARY BORI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Arts
26143,Thane,Thane,Manisha Junior College,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
26144,Thane,Thane,Manisha Junior College,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
26145,Thane,Thane,Manisha Junior College,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Commerce
26146,Thane,Thane,Manisha Junior College,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Commerce
26147,Osmanabad,Paranda,Global English School(Junior College),MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
26148,Osmanabad,Paranda,Global English School(Junior College),MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
26149,Osmanabad,Paranda,KHANDESHWAR SECONDARY AND HIGHER SECONDARY VIDYALAYA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Commerce
26150,Osmanabad,Paranda,KHANDESHWAR SECONDARY AND HIGHER SECONDARY VIDYALAYA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Commerce
26151,Osmanabad,Paranda,KHANDESHWAR SECONDARY AND HIGHER SECONDARY VIDYALAYA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Arts,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Arts
26152,Osmanabad,Paranda,KHANDESHWAR SECONDARY AND HIGHER SECONDARY VIDYALAYA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
26153,Osmanabad,Paranda,KHANDESHWAR SECONDARY AND HIGHER SECONDARY VIDYALAYA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Arts
26154,Osmanabad,Paranda,KHANDESHWAR SECONDARY AND HIGHER SECONDARY VIDYALAYA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
26155,Osmanabad,Paranda,"SHIKSHAN MAHARSHI GURUVARYA R. G. SHINDE JR COLLEGE, PARANDA Ta. PARANDA Dist. OSMANABAD",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
26156,Osmanabad,Paranda,"SHIKSHAN MAHARSHI GURUVARYA R. G. SHINDE JR COLLEGE, PARANDA Ta. PARANDA Dist. OSMANABAD",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
26157,Osmanabad,Paranda,"SHIKSHAN MAHARSHI GURUVARYA R. G. SHINDE JR COLLEGE, PARANDA Ta. PARANDA Dist. OSMANABAD",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
26158,Osmanabad,Paranda,"SHIKSHAN MAHARSHI GURUVARYA R. G. SHINDE JR COLLEGE, PARANDA Ta. PARANDA Dist. OSMANABAD",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
26159,Osmanabad,Paranda,"SHIKSHAN MAHARSHI GURUVARYA R. G. SHINDE JR COLLEGE, PARANDA Ta. PARANDA Dist. OSMANABAD",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,Aided,12,Commerce
26160,Osmanabad,Paranda,"SHIKSHAN MAHARSHI GURUVARYA R. G. SHINDE JR COLLEGE, PARANDA Ta. PARANDA Dist. OSMANABAD",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Commerce
26161,Osmanabad,Paranda,"SHRI SHIVAJI MAHAVIDYALAYA, PARANDA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Vocational,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Other
26162,Osmanabad,Paranda,"SHRI SHIVAJI MAHAVIDYALAYA, PARANDA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Vocational,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Other
26163,Osmanabad,Paranda,"S Y PATIL JR COLLEGE, PARANDA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Arts
26164,Osmanabad,Paranda,"S Y PATIL JR COLLEGE, PARANDA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Arts,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Arts
26165,Osmanabad,Paranda,"VASANTRAO SHANKARRAO KALE JR COLLEGE, PARANDA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Arts,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Arts
26166,Osmanabad,Paranda,"VASANTRAO SHANKARRAO KALE JR COLLEGE, PARANDA",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Arts
26167,Washim,Karanja,SHRIRAM GUNJATE UPPER MADYMIK VIDYHALAYA PANVIHIR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
26168,Washim,Karanja,SHRIRAM GUNJATE UPPER MADYMIK VIDYHALAYA PANVIHIR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
26169,Pune,Junnar,SAMARTH JUNIOR COLLEGE BANGARWADI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Vocational,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Other
26170,Pune,Junnar,SAMARTH JUNIOR COLLEGE BANGARWADI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
26171,Pune,Junnar,SAMARTH JUNIOR COLLEGE BANGARWADI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Vocational,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Other
26172,Pune,Junnar,SAMARTH JUNIOR COLLEGE BANGARWADI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
26173,Pune,Junnar,SAMARTH JUNIOR COLLEGE BANGARWADI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Commerce
26174,Pune,Junnar,SAMARTH JUNIOR COLLEGE BANGARWADI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Commerce
26175,Nagpur,Nagpur (Urban),DHANWATE NATIONAL JR. COLLEGE NAGPUR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Commerce
26176,Nagpur,Nagpur (Urban),DHANWATE NATIONAL JR. COLLEGE NAGPUR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,Aided,12,Commerce
26177,Nagpur,Nagpur (Urban),DHANWATE NATIONAL JR. COLLEGE NAGPUR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
26178,Nagpur,Nagpur (Urban),DHANWATE NATIONAL JR. COLLEGE NAGPUR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Vocational,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
26179,Nagpur,Nagpur (Urban),DHANWATE NATIONAL JR. COLLEGE NAGPUR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Vocational,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
26180,Nagpur,Nagpur (Urban),DHANWATE NATIONAL JR. COLLEGE NAGPUR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
26181,Nagpur,Nagpur (Urban),"HISLOP COLLEGE, NAGPUR",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
26182,Nagpur,Nagpur (Urban),"HISLOP COLLEGE, NAGPUR",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
26183,Nagpur,Nagpur (Urban),"HISLOP COLLEGE, NAGPUR",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
26184,Nagpur,Nagpur (Urban),"HISLOP COLLEGE, NAGPUR",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
26185,Nagpur,Nagpur (Urban),"HISLOP COLLEGE, NAGPUR",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,Aided,12,Commerce
26186,Nagpur,Nagpur (Urban),"HISLOP COLLEGE, NAGPUR",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Commerce
26187,Nagpur,Nagpur (Urban),YASHODA GIRLS ART & COMMERCE COLLEGE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
26188,Nagpur,Nagpur (Urban),YASHODA GIRLS ART & COMMERCE COLLEGE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
26189,Raigarh,Panvel,SMT.SHILATAI PATIL JR. COLLEGE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Commerce
26190,Raigarh,Panvel,SMT.SHILATAI PATIL JR. COLLEGE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Arts
26191,Raigarh,Panvel,SMT.SHILATAI PATIL JR. COLLEGE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Arts,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Arts
26192,Raigarh,Panvel,SMT.SHILATAI PATIL JR. COLLEGE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Commerce
26193,Aurangabad,Aurangabad,RAJIV GANDHI JR.COLLEGE KARMAD,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
26194,Aurangabad,Aurangabad,RAJIV GANDHI JR.COLLEGE KARMAD,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
26195,Aurangabad,Aurangabad,RAJIV GANDHI JR.COLLEGE KARMAD,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
