Institute Code,Institute Name,Course Code,Branch / Course,Seat Type,Merit No.,MHT-CET Percentile,Percentile Band,Round,Year
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314692010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,GOPENH,48912,85.4112341,80-89.99,CAP Round I,2025
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314699510,Artificial Intelligence and Data Science,GOPENH,47351,85.901157,80-89.99,CAP Round I,2025
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",314719110,Civil Engineering,GOPENH,122760,57.5410529,Below 80,CAP Round I,2025
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",314724510,Computer Engineering,GOPENH,66371,79.7946282,Below 80,CAP Round I,2025
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",314724610,Information Technology,GOPENH,81686,74.5404987,Below 80,CAP Round I,2025
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",314729310,Electrical Engineering,GOPENH,121750,57.8195751,Below 80,CAP Round I,2025
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",314761210,Mechanical Engineering,GOPENH,140885,48.5587427,Below 80,CAP Round I,2025
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",314791710,Data Science,GOPENH,80308,75.1716925,Below 80,CAP Round I,2025
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",314792110,Artificial Intelligence and Machine Learning,GOPENH,61574,81.2846613,80-89.99,CAP Round I,2025
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",314824610,Information Technology,GOPENS,25232,92.6563556,90-94.99,CAP Round I,2025
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",314825210,Cyber Security,GOPENS,29613,91.3084967,90-94.99,CAP Round I,2025
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",314837210,Electronics and Telecommunication Engg,GOPENS,38487,88.6328671,80-89.99,CAP Round I,2025
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",314837810,Electronics Engineering ( VLSI Design and Technology),GOPENS,54052,83.7934335,80-89.99,CAP Round I,2025
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",314890010,Electronics and Computer Science,GOPENS,35870,89.4898417,80-89.99,CAP Round I,2025
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",314893310,Electronics and Communication (Advanced Communication Technology),GOPENS,48210,85.6182564,80-89.99,CAP Round I,2025
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",314899510,Artificial Intelligence and Data Science,GOPENS,22026,93.5907336,90-94.99,CAP Round I,2025
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",315419110,Civil Engineering,GOPENS,95790,69.0979021,Below 80,CAP Round I,2025
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",315424510,Computer Engineering,GOPENS,38049,88.7615737,80-89.99,CAP Round I,2025
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",315424610,Information Technology,GOPENS,48117,85.6421968,80-89.99,CAP Round I,2025
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",315460210,Automobile Engineering,GOPENS,82468,73.8000589,Below 80,CAP Round I,2025
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",315461210,Mechanical Engineering,GOPENS,93993,69.8498837,Below 80,CAP Round I,2025
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",315491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENS,45674,86.4120225,80-89.99,CAP Round I,2025
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",315491210,Computer Science and Engineering(Data Science),GOPENS,47879,85.8461538,80-89.99,CAP Round I,2025
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317519110,Civil Engineering,GOPENH,85809,72.8948543,Below 80,CAP Round I,2025
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317524510,Computer Engineering,GOPENH,44602,86.6827486,80-89.99,CAP Round I,2025
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317524610,Information Technology,GOPENH,50564,84.8736599,80-89.99,CAP Round I,2025
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317529310,Electrical Engineering,GOPENH,89798,71.4842352,Below 80,CAP Round I,2025
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317537210,Electronics and Telecommunication Engg,GOPENH,63138,80.9669596,80-89.99,CAP Round I,2025
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317546110,Bio Medical Engineering,GOPENH,50115,85.0571556,80-89.99,CAP Round I,2025
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317550710,Chemical Engineering,GOPENH,60422,81.7705077,80-89.99,CAP Round I,2025
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317561210,Mechanical Engineering,GOPENH,85031,73.4354379,Below 80,CAP Round I,2025
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENH,42564,87.3285356,80-89.99,CAP Round I,2025
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317591210,Computer Science and Engineering(Data Science),GOPENH,49178,85.2215842,80-89.99,CAP Round I,2025
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317591610,Automation and Robotics,GOPENH,67731,79.4832155,Below 80,CAP Round I,2025
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317619110,Civil Engineering,GOPENS,30317,91.0740715,90-94.99,CAP Round I,2025
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317624610,Information Technology,GOPENS,12930,96.3186775,95-98.99,CAP Round I,2025
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317625910,Mechanical and Mechatronics Engineering (Additive Manufacturing),GOPENS,29883,91.2937063,90-94.99,CAP Round I,2025
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317626710,Computer Science and Engineering (IoT),GOPENS,18621,94.6273529,90-94.99,CAP Round I,2025
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317637210,Electronics and Telecommunication Engg,GOPENS,19652,94.2944615,90-94.99,CAP Round I,2025
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317661210,Mechanical Engineering,GOPENS,18540,94.6848871,90-94.99,CAP Round I,2025
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317690010,Electronics and Computer Science,GOPENS,17185,95.0533796,95-98.99,CAP Round I,2025
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317691010,Computer Science and Engineering(Cyber Security),GOPENS,17101,95.0717753,95-98.99,CAP Round I,2025
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317692110,Artificial Intelligence and Machine Learning,GOPENS,15602,95.5106068,95-98.99,CAP Round I,2025
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317699510,Artificial Intelligence and Data Science,GOPENS,15181,95.635667,95-98.99,CAP Round I,2025
3182,"Thadomal Shahani Engineering College, Bandra, Mumbai",318224610,Information Technology,GOPENH,4157,98.7774295,95-98.99,CAP Round I,2025
3182,"Thadomal Shahani Engineering College, Bandra, Mumbai",318237210,Electronics and Telecommunication Engg,GOPENH,5555,98.3873215,95-98.99,CAP Round I,2025
3182,"Thadomal Shahani Engineering College, Bandra, Mumbai",318250710,Chemical Engineering,GOPENH,8121,97.664739,95-98.99,CAP Round I,2025
3182,"Thadomal Shahani Engineering College, Bandra, Mumbai",318299510,Artificial Intelligence and Data Science,GOPENH,4459,98.6933157,95-98.99,CAP Round I,2025
3183,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",318319110,Civil Engineering,GOPENH,132561,52.8806012,Below 80,CAP Round I,2025
3183,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",318324510,Computer Engineering,GOPENH,40632,87.9466479,80-89.99,CAP Round I,2025
3183,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",318324610,Information Technology,GOPENH,48051,85.6421968,80-89.99,CAP Round I,2025
3183,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",318337210,Electronics and Telecommunication Engg,GOPENH,73818,77.1296846,Below 80,CAP Round I,2025
3183,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",318361210,Mechanical Engineering,GOPENH,77032,75.8001957,Below 80,CAP Round I,2025
3183,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",318361610,Mechanical Engineering Automobile,GOPENH,120483,58.6907687,Below 80,CAP Round I,2025
3183,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",318391110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENH,52167,84.4752545,80-89.99,CAP Round I,2025
3183,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",318392010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,GOPENH,53252,84.0359888,80-89.99,CAP Round I,2025
3184,"Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",318424210,Computer Science and Engineering,GOPENS,8092,97.664739,95-98.99,CAP Round I,2025
3184,"Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",318461210,Mechanical Engineering,GOPENS,11407,96.7467781,95-98.99,CAP Round I,2025
3184,"Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",318490010,Electronics and Computer Science,GOPENS,9755,97.2163775,95-98.99,CAP Round I,2025
3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",318524610,Information Technology,GOPENS,8013,97.7126908,95-98.99,CAP Round I,2025
3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",318537210,Electronics and Telecommunication Engg,GOPENS,10780,96.920806,95-98.99,CAP Round I,2025
3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",318590010,Electronics and Computer Science,GOPENS,9220,97.3645465,95-98.99,CAP Round I,2025
3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",318591610,Automation and Robotics,GOPENS,12401,96.4286945,95-98.99,CAP Round I,2025
3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",318599510,Artificial Intelligence and Data Science,GOPENS,8226,97.6503399,95-98.99,CAP Round I,2025
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318719110,Civil Engineering,GOPENH,52588,84.1437716,80-89.99,CAP Round I,2025
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318724510,Computer Engineering,GOPENH,23325,93.2101568,90-94.99,CAP Round I,2025
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318724610,Information Technology,GOPENH,31503,90.7235685,90-94.99,CAP Round I,2025
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318737210,Electronics and Telecommunication Engg,GOPENH,49023,85.2260888,80-89.99,CAP Round I,2025
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318750710,Chemical Engineering,GOPENH,35230,89.6700597,80-89.99,CAP Round I,2025
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318761210,Mechanical Engineering,GOPENH,57246,82.8332926,80-89.99,CAP Round I,2025
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318791810,Civil and infrastructure Engineering,GOPENH,96945,68.8687467,Below 80,CAP Round I,2025
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318799510,Artificial Intelligence and Data Science,GOPENH,31707,90.6674583,90-94.99,CAP Round I,2025
3188,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",318824510,Computer Engineering,GOPENH,25627,92.5367989,90-94.99,CAP Round I,2025
3188,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",318824610,Information Technology,GOPENH,32402,90.5015276,90-94.99,CAP Round I,2025
3188,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",318862410,Mechatronics Engineering,GOPENH,64372,80.3575863,80-89.99,CAP Round I,2025
3188,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",318890010,Electronics and Computer Science,GOPENH,45409,86.552754,80-89.99,CAP Round I,2025
3188,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",318891110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENH,30678,91.0114841,90-94.99,CAP Round I,2025
3189,"Bharati Vidyapeeth College of Engineering, Navi Mumbai",318924610,Information Technology,GOPENH,22150,93.5688239,90-94.99,CAP Round I,2025
3189,"Bharati Vidyapeeth College of Engineering, Navi Mumbai",318937210,Electronics and Telecommunication Engg,GOPENH,37867,88.7823852,80-89.99,CAP Round I,2025
3189,"Bharati Vidyapeeth College of Engineering, Navi Mumbai",318946610,Instrumentation Engineering,GOPENH,68301,79.027972,Below 80,CAP Round I,2025
3189,"Bharati Vidyapeeth College of Engineering, Navi Mumbai",318950710,Chemical Engineering,GOPENH,30571,91.051072,90-94.99,CAP Round I,2025
3189,"Bharati Vidyapeeth College of Engineering, Navi Mumbai",318961210,Mechanical Engineering,GOPENH,53056,84.0903324,80-89.99,CAP Round I,2025
3190,"Terna Engineering College, Nerul, Navi Mumbai",319019110,Civil Engineering,GOPENH,57150,82.837277,80-89.99,CAP Round I,2025
3190,"Terna Engineering College, Nerul, Navi Mumbai",319024510,Computer Engineering,GOPENH,24141,92.9765542,90-94.99,CAP Round I,2025
3190,"Terna Engineering College, Nerul, Navi Mumbai",319024610,Information Technology,GOPENH,26086,92.3826851,90-94.99,CAP Round I,2025
3190,"Terna Engineering College, Nerul, Navi Mumbai",319026310,Artificial Intelligence (AI) and Data Science,GOPENH,23751,93.0875099,90-94.99,CAP Round I,2025
3190,"Terna Engineering College, Nerul, Navi Mumbai",319037210,Electronics and Telecommunication Engg,GOPENH,46824,85.9646097,80-89.99,CAP Round I,2025
3190,"Terna Engineering College, Nerul, Navi Mumbai",319037610,Electronics Engineering,GOPENH,57596,82.5532062,80-89.99,CAP Round I,2025
3190,"Terna Engineering College, Nerul, Navi Mumbai",319061210,Mechanical Engineering,GOPENH,56168,83.0707711,80-89.99,CAP Round I,2025
3190,"Terna Engineering College, Nerul, Navi Mumbai",319062410,Mechatronics Engineering,GOPENH,61967,81.1324174,80-89.99,CAP Round I,2025
3192,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",319224510,Computer Engineering,GOPENS,35444,89.5355262,80-89.99,CAP Round I,2025
3192,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",319226310,Artificial Intelligence (AI) and Data Science,GOPENS,35165,89.6700597,80-89.99,CAP Round I,2025
3192,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",319229310,Electrical Engineering,GOPENS,76814,76.2716859,Below 80,CAP Round I,2025
3192,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",319261210,Mechanical Engineering,GOPENS,83422,73.6328536,Below 80,CAP Round I,2025
3192,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",319291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENS,38598,88.6282029,80-89.99,CAP Round I,2025
3192,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",319292010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,GOPENS,45357,86.552754,80-89.99,CAP Round I,2025
3193,"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",319324510,Computer Engineering,GOPENH,46302,86.2326458,80-89.99,CAP Round I,2025
3193,"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",319324610,Information Technology,GOPENH,54431,83.7239356,80-89.99,CAP Round I,2025
3193,"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",319337210,Electronics and Telecommunication Engg,GOPENH,75348,76.8955509,Below 80,CAP Round I,2025
3193,"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",319350710,Chemical Engineering,GOPENH,81117,74.9785452,Below 80,CAP Round I,2025
3193,"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",319361210,Mechanical Engineering,GOPENH,101974,66.4263323,Below 80,CAP Round I,2025
